url,titol,descripcio,preu_eur,ubicacio,superficie_construida_m2,superficie_util_m2,habitacions,banys,planta,antiguitat_anys,referencia,moblat,armaris_empotrats,calefaccio,cuina_equipada,ascensor,terrassa,data_extraccio
https://www.pisos.com/alquilar/estudio-el_putxet_el_farro08023-64206736845_518209/,Estudio en alquiler en Carrer d'Elisa en El Putxet-El Farró por 900 €/mes,Ref: 000653n alquiler de temporada máximo 11 meses disponible 01/06/2026 aicat: 9349 caracteristicas - estudio de 30m2 en sarrià-sant gervasi - 1 habitación doble - 1 baño completo - cocina totalmente equipada - piso totalmente amueblado listo para entrar a vivir - cerca de todas l...,900,estudio el putxet el farro 5 9/,30 m²,30 m²,1,1,Bajo,Más de 50 años,000653N,Totalmente amueblado,,Gas natural,Totalmente equipada,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-64249576397_106500/,"Piso en alquiler en Carrer d'Aragó, cerca de Passatge del Mercat en La Dreta de l'Eixample por 2.700 €/mes","Apartamento en eixample, completamente decorado, a 10 minutos del passeig de gracia. Este encantador apartamento está ubicado en la tercera planta de un edificio con ascensor y te ofrece una experiencia de vida inigualable. Situado junto al histórico mercat de la concepció y la encantadora calle ...",2700,la dreta de eixample 7 0/,70 m²,70 m²,3,2,3ª,Más de 50 años,105472046-105472046,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-63391605783_106500/,"Piso en alquiler en Carrer d'Aragó, cerca de Passatge del Mercat en La Dreta de l'Eixample por 2.400 €/mes","Disponible 4 de mayo! este encantador apartamento de se encuentra junto al emblemático mercat de la concepció, ofreciendo una ubicación inmejorable en pleno centro de la ciudad. Con vistas despejadas y orientación sur, disfrutarás de un hogar muy soleado durante todo el día. La vivienda ha sido r...",2400,la dreta de eixample 3 0/,65 m²,65 m²,2,1,2ª,Más de 50 años,105544811-105544811,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-60035368266_522145/,"Apartamento en alquiler en Via Laietana, cerca de Carrer de Manresa en Sant Pere-Santa Caterina-La Ribera por 3.224 €/mes","Un apartamento renovado de dos dormitorios en via laietana está disponible para la venta. Al entrar en la propiedad, quedará impresionado por el hermoso dormitorio doble con baño en suite. El baño en suite tiene armarios empotrados, una ventana con vistas al patio interior y mucha luz natural...",3224,sant pere santa caterina la ribera 6 5/,100 m²,95 m²,2,4,4ª,Menos de 5 años,Laia,,Más de 2,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08029-24210790747_518209/,"Piso en alquiler en Carrer de Viladomat, cerca de Carrer de Mallorca en La Nova Esquerra de l'Eixample por 1.428 €/mes","Ref: 000765p alquiler maximo 11 meses (uso exclusivo ocio / vacacional) disponible: 29 de mayo 2026 en cumplimiento de la normativa vigente informamos que: índice de referencia de precios: 972,53 euros zona tensionada del idrp: si nra: en trámite estado: segunda mano situación últi...",1428,la nova esquerra de eixample 7 9/,72 m²,70 m²,2,1,1ª,Más de 50 años,000765P,Totalmente amueblado,,,Totalmente equipada,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-60864360467_141200/,"Piso en alquiler en Carrer de la Diputació, cerca de Carrer de Pau Claris en La Dreta de l'Eixample por 5.100 €/mes","Ofrecemos este espectacular piso situado en una ubicación privilegiada, en la calle diputació con paseo de gracia, una de las zonas más cotizadas y mejor comunicadas de barcelona. La vivienda cuenta con 223 m² muy bien distribuidos. Dispone de un amplio recibidor, 4 habitaciones dobles de gran...",5100,la dreta de eixample 7 0/,223 m²,220 m²,7,3,3ª,Más de 50 años,002705,,Más de 2,,Americana,,,2026-05-26
https://www.pisos.com/alquilar/casa-la_clota08035-63418848669_532727/,Casa en alquiler en Carrer de la Puríssima en La Clota por 7.114 €/mes,"Se alquila villa única en la clota, una zona muy especial de barcelona que mantiene un ambiente tranquilo y casi rural, algo difícil de encontrar hoy en día dentro de la ciudad. La vivienda tiene 348 m² y fue reformada completamente en 2023, manteniendo la fachada original de 1923 pero con tod...",7114,la clota 9 7/,348 m²,340 m²,8,7,,Entre 5 y 10 años,000027,,,,Independiente,,,2026-05-26
https://www.pisos.com/alquilar/duplex-el_putxet_el_farro08006-56710319972_522145/,"Dúplex en alquiler en Carrer d'Aribau, cerca de Carrer de Marià Cubí en El Putxet-El Farró por 8.000 €/mes","Este increíble triplex con piscina y múltiples terrazas ya está disponible. En la primera planta, la entrada principal, el dormitorio principal con vestidor y baño en-suite, y una terraza privada de 30m2. También hay otro dormitorio doble con armarios empotrados y baño en-suite. La segunda...",8000,el putxet el farro 2 5/,320 m²,320 m²,5,6,8ª,Más de 50 años,Trayas,,Más de 2,Central,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08007-64252261875_522145/,"Piso en alquiler en Gran Via de les Corts Catalanes, cerca de Carrer de Balmes en La Dreta de l'Eixample por 2.150 €/mes","Arrendamiento autorizado exclusivamente para estancias de más 32 días destinadas a fines de ocio, vacacionales, recreativos o culturales. Este precioso piso en alquiler temporal se encuentra en la zona de la dreta de l'eixample, en barcelona capital. Ubicado en una segunda planta, cuenta con u...",2150,la dreta de eixample 5 5/,70 m²,70 m²,2,2,1ª,,000947,,Más de 2,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/atico-la_dreta_de_eixample08010-63385704652_522145/,"Ático en alquiler en Ronda de Sant Pere, cerca de Carrer d' Ausiàs Marc en La Dreta de l'Eixample por 7.500 €/mes",Presentamos este espectacular ático que se encuentra en la última planta de una histórica fábrica textil. Desde el momento en que entras en el pasaje donde esta ubicado con las plantas en cada rincón puedes sentir la energía especial del edificio. Al entrar al ático te impresiona la altura de los...,7500,la dreta de eixample 2 5/,300 m²,300 m²,2,2,4ª,,000937,,Más de 2,Gas natural,,,,2026-05-26
https://www.pisos.com/alquilar/atico-sant_pere_santa_caterina_la_ribera08003-63342127867_522145/,Ático en alquiler en Passatge de Sert en Sant Pere-Santa Caterina-La Ribera por 7.500 €/mes,Presentamos este espectacular ático que se encuentra en la última planta de una histórica fábrica textil. Desde el momento en que entras en el pasaje donde esta ubicado con las plantas en cada rincón puedes sentir la energía especial del edificio. Al entrar al ático te impresiona la altura de los...,7500,sant pere santa caterina la ribera 7 5/,300 m²,300 m²,2,2,4ª,,000942,,Más de 2,Gas natural,,,,2026-05-26
https://www.pisos.com/alquilar/estudio-ciutat_vella_la_barceloneta08003-55842513592_515865/,Estudio en alquiler en Carrer de l'Atlàntida en La Barceloneta por 1.250 €/mes,"Ref. Rs 7008 alquiler temporal, únicamente para fines vacacionales, recreativos o de ocio. Disponible ya. Este encantador estudio en alquiler se encuentra en la zona de la barceloneta, en barcelona capital. Con una superficie total de 35 m² y una superficie útil de 30 m², consta de una...",1250,estudio ciutat vella la barceloneta 2 5/,35 m²,30 m²,1,1,Bajo,,RS7008,,,,Equipada,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_congres_els_indians08027-63378468377_530867/,Piso en alquiler en Carrer de Puerto Príncipe en El Congrés-Els Indians por 850 €/mes,"Ubicado en la zona de campo florido – puerto príncipe, en una finca tranquila, este piso se encuentra en una 2ª planta sin ascensor y destaca por su buena distribución y la luminosidad en la zona de día. Dispone de un salón amplio con cocina americana totalmente equipada (horno, microondas, never...",850,el congres els indians 7 7/,42 m²,38 m²,1,1,2ª,Entre 30 y 50 años,ES55007742,,1,Eléctrica,Americana,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08007-60086347690_522145/,"Apartamento en alquiler en Passeig de Gràcia, cerca de Carrer d' Aragó en La Dreta de l'Eixample por 5.939 €/mes","Disponibilidad: directo se alquila elegante apartamento. Ingrese a un mundo de vida de lujo en su máxima expresión con este exclusivo y bellamente renovado apartamento de 3 dormitorios, el apartamento está convenientemente ubicado en el emblemático paseo de gracia en el corazón de barc...",5939,la dreta de eixample 0 5/,170 m²,170 m²,3,3,4ª,,000819,,1,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08010-64203945585_100600/,"Piso en alquiler en Carrer de Trafalgar, cerca de Ronda de Sant Pere en Sant Pere-Santa Caterina-La Ribera por 2.900 €/mes","Apartamento de 2 dormitorios en el eixample - disponoble ahora para alquileres de 32 a 11 meses este bonito apartamento de 2 dormitorios en el eixample tiene una superficie total de 104,4 m2. Y está situado en la primera planta de un edificio histórico. Forma parte de un proyecto de renovac...",2900,sant pere santa caterina la ribera 5 0/,110 m²,No indicada,2,2,1ª,,3304,,,Eléctrica,,,,2026-05-26
https://www.pisos.com/alquilar/atico-la_maternitat_sant_ramon08028-64221026765_106500/,Ático en alquiler en Avinguda de Sant Ramon Nonat en La Maternitat-Sant Ramon por 1.000 €/mes,"**estudio con terraza**¡descubre tu nuevo hogar en el corazón de collblanc! este bonito estudio/ ático reformado te ofrece un espacio diáfano con una moderna cocina americana, perfecto para disfrutar de la vida urbana. Con 50 m² construidos, este acogedor refugio cuenta con armarios empotrados, a...",1000,la maternitat sant ramon 5 0/,50 m²,50 m²,1,1,6ª,,185547857-151334,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample-64188504382_106400/,"Piso en alquiler en Carrer del Consell de Cent, cerca de Carrer del Comte d'Urgell en La Nova Esquerra de l'Eixample por 4.000 €/mes","Disponible del 18 de julio de 2026 al 31 de agosto de 2026 ¡descubre este espectacular piso de alquiler de temporada en una ubicación inmejorable! con una superficie de 116 m², este inmueble se encuentra en el corazón de la ciudad, en la calle consejo de ciento con urgell, a pocos pasos del metro...",4000,la nova esquerra de eixample 2 0/,130 m²,130 m²,4,2,2ª,Más de 50 años,111328810-consejociento4h18junio a 31 agosto,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-63337177876_106500/,"Piso en alquiler en Gran Via de les Corts Catalanes, cerca de Carrer de Roger de Llúria en La Dreta de l'Eixample por 2.700 €/mes","**piso en alquiler en el corazón del eixample - disponible a partir del 1 de mayo** descubre este espectacular piso en pleno eixample, a solo unos pasos del emblemático passeig de gracia. Con 120 m² construidos, este apartamento en un edificio típico de la zona ofrece un ambiente acogedor y elega...",2700,la dreta de eixample 6 0/,96 m²,96 m²,2,2,3ª,Más de 50 años,111149936-111149936,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_raval-62592538430_106400/,Piso en alquiler en Carrer de Gravina en El Raval por 3.300 €/mes,Contactar por whatsap al + 3 4 6 2 5 5 3 0 1 1 0 contacte con nosotros para ver más inmuebles similares que no están publicados pero tenemos en cartera por whatsap al + 3 4 6 2 5 5 3 0 1 1 0 y te ayudaremos a buscar el inmueble que necesitas. **piso en alquiler temporal en el corazón de barcelona...,3300,el raval 0 0/,120 m²,120 m²,3,3,2ª,Entre 10 y 20 años,110971277-gravina3h,,,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample-61686133067_106500/,"Piso en alquiler en Carrer d'Aragó, cerca de Passatge del Mercat en La Dreta de l'Eixample por 3.000 €/mes","Apartamento en alquiler ubicado en pleno centro de barcelona, muy cerca de paseo de gracia. Disponible 20 de mayo 2026 dispone de 3 habitaciones dobles, todas exteriores, baño y aseo, salón comedor y cocina, completamente decorado. Este inmueble se encuentra en la tercera planta y cuenta con asc...",3000,la dreta de eixample 7 0/,75 m²,75 m²,3,2,3ª,Más de 50 años,104917573-104917573,,,,,,,2026-05-26
https://www.pisos.com/alquilar/loft-sant_pere_santa_caterina_la_ribera08003-51690353170_101800/,Loft en alquiler en Passatge de Sert en Sant Pere-Santa Caterina-La Ribera por 7.500 €/mes,"Lejos de las miradas indiscretas y de las calles ruidosas, en pleno corazón de la ciudad, hay un apartamento de lujo único para compradores de mente abierta, que buscan techos altos, un diseño impecable y acabados de alta gama. Enormes ventanales dejan entrar abundante luz natural en cada rincón ...",7500,sant pere santa caterina la ribera 0 0/,293 m²,No indicada,2,2,4ª,Más de 50 años,I-00L780-W-02YNNN,,1,Central,Cocina equipada,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_dreta_de_eixample08009-47533927779_101800/,"Piso en alquiler en Carrer de València, cerca de Avinguda Diagonal en La Dreta de l'Eixample por 4.200 €/mes","Alquiler temporal con finalidad vacacional, recreativa o de ocio. Disponible a partir del 3 de mayo 2024 hasta el 26 de junio, y a partir del 1 de noviembre. El propietario es un tenedor, sí. Índice: no aplicable: parcela sin división horizontal + 150m2 alquiler último arrendamiento: 4.700€ est...",4200,la dreta de eixample 9 0/,110 m²,No indicada,3,2,3ª,Más de 50 años,I-00L38Z-W-02X7GF,,1,Central,Cocina equipada,,,2026-05-26
https://www.pisos.com/alquilar/estudio-la_vila_de_gracia08012-63424964407_530867/,"Estudio en alquiler en Carrer de Tordera, cerca de Carrer del Torrent de l'Olla en La Vila de Gràcia por 975 €/mes","Ubicado en gràcia, a pocos minutos de passeig de gràcia, y situado en la 2ª planta sin ascensor, la vivienda dispone de un espacio diáfano bien aprovechado con zona de descanso con cama doble, salón con sofá, comedor junto a la ventana, pequeña cocina independiente equipada, armario amplio y baño...",975,estudio la vila de gracia 7 7/,40 m²,38 m²,,1,2ª,Entre 30 y 50 años,ES55007340,,,Eléctrica,Independiente,,,2026-05-26
https://www.pisos.com/alquilar/piso-el_barri_gotic08002-56668630731_520471/,Piso en alquiler en Carrer de Rauric en El Barri Gòtic por 1.350 €/mes,"En pleno centro histórico de barcelona, este encantador piso en carrer de rauric, ofrece una ubicación inmejorable para quienes buscan vivir en un entorno vibrante, con historia, cultura y excelente conexión con toda la ciudad. ✅ características del piso: 2 habitaciones luminosas, ideales par...",1350,el barri gotic 1 1/,57 m²,57 m²,2,1,3ª,Entre 5 y 10 años,101778,,2,,,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_nova_esquerra_de_eixample08029-63334445619_532727/,"Piso en alquiler en Carrer de Rocafort, cerca de Carrer de Còrsega en La Nova Esquerra de l'Eixample por 1.342 €/mes","Se ofrece en alquiler este luminoso piso situado en la nova esquerra de l’eixample, en una sexta planta que garantiza abundante luz natural durante todo el día. La vivienda cuenta con una superficie de 69 m² y una distribución cómoda y funcional, ideal tanto para familias como para compartir. ...",1342,la nova esquerra de eixample 9 7/,69 m²,61 m²,3,1,6ª,Entre 10 y 20 años,000022,,1,Gas natural,Independiente,,,2026-05-26
https://www.pisos.com/alquilar/piso-la_vila_de_gracia08012-64171297594_530867/,"Piso en alquiler en Carrer de Verdi, cerca de Carrer de Terol en La Vila de Gràcia por 1.200 €/mes","Ubicado en carrer de verdi, en pleno corazón de vila de gràcia, en una finca típica del barrio, en un 2º sin ascensor, este piso destaca por su buena distribución y la luminosidad natural que entra desde el balcón. Dispone de un amplio salón comedor con zona de estar y acceso al exterior, una coc...",1200,la vila de gracia 4 7/,55 m²,50 m²,1,1,2ª,Más de 50 años,ES55008255,,1,Eléctrica,Independiente,,,2026-05-26
https://www.pisos.com/alquilar/piso-barcelona_capital-64210220105_106400/,"Piso en alquiler en Rambla de Catalunya, cerca de Gran Via de les Corts Catalanes en Barcelona Capital por 4.000 €/mes","Disponibilidad y precios **alquiler temporal exclusivamente para estancias superiores a 32 días** con fines de ocio, vacaciones, recreativos o culturales: - **julio 2026: ** 4.000 € - **agosto 2026: ** 4.500 € ¡descubre tu refugio perfecto en el corazón de barcelona! te presentamos un espectacul...",4000,5 0/,150 m²,150 m²,4,2,3ª,,111504906-ramblacatajulioyagosto,,,,,,,2026-05-26
